8310,2017/07/27,2.08,1.891
8310,2012/10/26,1.435,1.235
8310,2017/10/27,1.945,1.926
8310,2013/01/25,1.11,1.272
8310,2018/03/02,2.26,2.821
8310,2013/04/26,1.295,1.306
8310,2013/07/19,1.39,1.328
8310,2013/12/10,1.52,1.362
8315,2016/04/13,2.06,1.558
8315,2016/10/31,2.28,2.449
8315,2012/04/20,1.35,1.116
8315,2017/04/20,1.87,1.799
8315,2012/07/30,1.56,1.149
8315,2017/07/28,2.16,2.601
8315,2012/10/17,1.49,1.169
8315,2017/10/17,1.985,1.837
8315,2013/01/18,1.165,1.205
8315,2013/04/15,1.175,1.232
8315,2013/07/16,1.37,1.249
8315,2018/07/13,1.885,1.893
8327,2017/04/17,2.7,4.279
8354,2013/09/12,1.46,1.539
8363,2012/03/16,1.47,1.618
8379,2017/09/20,1.89,2.325
8403,2016/04/27,2.25,2.764
8403,2017/05/10,1.95,3.039
8412,2012/01/20,1.4,1.051
8412,2017/02/16,2.11,2.563
8412,2012/04/20,1.32,1.105
8412,2012/07/20,1.6,1.119
8412,2012/10/19,1.33,1.159
8412,2017/12/20,2.17,2.612
8412,2013/01/18,1.11,1.183
8412,2013/04/19,1.18,1.213
8412,2013/07/19,1.36,1.232
8413,2016/11/04,2.25,2.600
8413,2017/04/27,1.99,2.705
8413,2018/01/26,2.06,2.830
8433,2012/06/20,1.69,1.004
8433,2012/12/20,1.42,1.057
8433,2013/06/20,1.67,1.125
8433,2013/12/20,1.33,1.179
8461,2012/06/20,1.48,1.207
8461,2013/06/20,1.31,1.344
8498,2016/03/18,2.04,1.418
8498,2016/06/20,2.07,1.440
8498,2016/09/20,1.97,1.519
8498,2012/06/20,1.36,1.073
8498,2017/03/17,1.82,1.626
8498,2017/06/20,1.93,1.658
8498,2012/12/20,1.44,1.126
8498,2017/09/20,1.89,1.695
8498,2013/06/20,1.1,1.192
8498,2013/12/20,1.46,1.234
8498,2013/12/20,1.24,1.237
8498,2018/12/20,1.82,1.814
8515,2012/03/23,1.99,10.490
8570,2012/07/10,1.78,2.133
8572,2012/01/23,2.03,5.456
8572,2012/02/09,1.85,5.476
8586,2012/06/20,1.6,1.099
8586,2012/12/20,1.36,1.165
8586,2013/06/20,1.24,1.228
8591,2012/03/09,1.65,4.701
8591,2017/04/18,2.19,5.575
8591,2012/05/30,1.63,4.778
8591,2012/09/05,1.79,4.786
8593,2012/05/31,1.58,2.169
8601,2012/09/25,1.5,2.044
8601,2013/02/18,1.43,2.138
8601,2013/09/05,1.66,2.202
8604,2012/03/23,1.35,1.947
8604,2017/03/23,1.86,2.659
8604,2012/08/14,1.63,1.976
8604,2017/08/14,2.12,2.680
8604,2012/11/27,1.39,2.034
8604,2017/11/27,1.91,2.734
8694,2018/03/26,2.28,3.036
8752,2012/12/20,1.31,1.500
8793,2012/07/24,1.9,1.400
8801,2016/09/23,1.99,1.807
8801,2016/12/13,1.91,1.822
8801,2017/03/17,1.84,1.902
8801,2017/06/20,2.055,1.924
8801,2017/09/20,1.965,1.962
8801,2018/05/30,1.915,2.047
8802,2016/10/24,1.985,1.640
8802,2016/12/20,1.88,1.663
8802,2017/03/17,1.79,1.737
8802,2017/07/28,2.045,1.789
8802,2017/09/20,1.825,1.817
8802,2017/11/15,1.77,1.800
8802,2018/04/24,1.65,1.872
8802,2018/06/04,2.005,1.881
8802,2018/07/24,1.84,1.895
